169.6815,169.9579,177.4538,169.9579,177.2186,138.1361,140.9387,115.4243,86.0269,105.6343,97.1891,19.4123,16.1902,142.8474,106.007,166.8109,196.8633,2
169.8682,170.1734,177.6167,162.2153,177.3568,130.0357,141.4605,70.7478,85.5874,44.2788,113.5276,17.0303,20.4175,126.7212,106.2087,174.9725,188.7604,2
163.3407,171.2775,170.3109,171.741,170.0234,132.2723,140.7949,110.5618,85.0597,115.9025,114.4692,24.5598,14.1286,110.5117,88.5348,166.1598,188.4821,2
160.9895,169.5055,168.9801,170.3777,168.8484,125.6796,130.2386,81.8887,97.1378,55.8642,93.0861,19.2671,19.2671,91.2428,107.6698,169.9785,181.1542,2
158.3052,166.4355,166.2588,159.4151,166.4355,115.5296,128.3363,71.1316,94.8901,44.5093,92.7763,19.2442,23.0641,63.6708,103.6504,172.4888,198.2761,2
159.249,167.247,167.247,159.8854,167.5705,116.0324,129.108,64.7356,94.4839,88.9485,92.5293,18.4145,25.7685,48.2441,94.7676,171.3409,181.3673,2
158.5587,166.5413,166.5413,159.2125,166.666,115.5674,128.5309,64.9306,94.3584,87.0276,92.3554,14.9334,26.0786,62.7362,95.1037,171.4615,165.9994,2
159.4195,167.4597,175.4579,160.0944,167.5804,115.2252,129.985,75.5833,94.599,44.6738,92.6557,18.3648,25.7044,54.9586,93.3222,171.1196,173.3497,2
159.3077,167.348,167.348,167.9517,167.6702,116.1139,129.8787,75.5238,94.5231,87.4022,92.5757,19.7677,22.0517,77.1064,93.4343,171.233,189.8801,2
160.1606,168.1586,168.1586,168.7542,168.4765,117.9334,129.4174,75.9679,101.9153,44.6333,93.1647,20.0082,23.3981,76.3043,86.3973,170.4118,189.0463,2
158.9975,167.1152,166.9955,160.0006,167.3145,116.8097,129.5031,87.4534,94.0605,49.7702,85.3703,18.2875,21.9341,93.7138,93.7138,180.0688,174.6313,2
159.0022,167.028,175.0129,160.0283,167.1456,116.8277,128.8973,74.9058,93.9626,47.5986,90.2666,21.7242,18.108,84.4844,86.9289,171.5703,173.9578,2
168.1327,176.2451,176.0929,161.1365,168.2523,116.8374,129.9635,75.9911,95.0952,86.6085,86.3919,18.3096,18.3096,76.3393,92.6599,171.8538,172.6712,2
169.0367,169.1601,168.9955,162.0725,169.1601,117.8784,130.9232,77.307,96.3751,86.3192,92.5442,22.4061,18.6798,91.9811,91.9811,170.3462,188.4006,2
168.9963,169.0387,177.0364,169.6737,169.3777,124.7334,138.8692,81.5389,88.0487,44.9916,94.7867,18.9606,22.743,75.7794,92.1154,177.59,196.3179,2
161.2692,169.267,169.267,169.9032,169.6066,119.4082,131.213,81.7639,88.2776,42.7282,95.0185,19.0034,22.7896,68.1589,93.2479,185.2769,196.1294,2
160.849,168.8469,168.8469,161.5283,169.1924,117.9283,130.2126,72.9983,88.1329,87.8161,94.8487,19.1205,19.1205,68.6227,92.3984,185.7288,188.8465,2
158.8568,167.1854,166.5431,160.2425,166.2209,126.0796,128.0777,66.8763,86.8991,47.6201,103.8068,25.6874,18.3923,110.8288,103.2178,188.1126,191.8155,2
151.8303,167.7565,167.5952,160.6788,159.666,127.6344,130.3045,78.5935,88.4562,53.9443,105.4379,29.4146,23.5228,108.6015,101.0382,177.0619,189.2871,2
157.1726,165.075,164.9099,165.9396,164.9512,125.5224,127.2979,77.4569,86.9968,48.456,117.9663,26.6946,18.4982,109.2314,101.7239,169.9279,197.0088,2
158.2556,166.3037,166.1795,159.77,166.3037,126.6621,129.1456,78.3607,87.9878,54.2105,119.1031,25.9689,18.5505,101.0925,101.0925,169.3746,187.954,2
159.1331,166.9172,166.9583,160.0357,166.9583,127.1951,129.0615,78.5458,88.2723,52.4338,127.6186,29.6306,18.5196,108.8392,101.2943,177.1266,189.398,2
158.9407,166.7635,166.8851,159.1533,158.813,126.9258,128.8634,72.7511,87.9382,48.417,119.5182,25.7427,18.3887,108.8171,109.9913,177.6868,189.322,2
157.5393,165.2969,165.461,165.9522,165.461,125.7417,128.2655,77.4505,87.0539,48.3487,118.235,25.8122,18.4574,101.9306,109.4599,170.327,189.7591,2
158.7927,166.5815,166.622,159.6808,166.622,126.7284,129.365,77.9312,87.7043,53.6294,119.3388,30.2807,18.3584,101.5733,109.1301,170.2313,189.6954,2
158.0534,165.8314,165.9915,158.9335,165.8714,125.9903,127.9828,77.2579,87.0117,55.8914,103.8732,29.1782,19.49,101.8218,101.8218,170.4215,189.8103,2
158.6295,166.418,166.5738,159.1194,166.5738,126.3286,128.4876,74.4493,87.0774,58.8278,104.3662,28.8196,19.4601,101.3282,101.3282,170.032,189.3573,2
159.8991,167.8653,167.7472,161.2157,167.7472,127.5532,129.6846,84.1101,88.1836,53.4042,98.3892,25.445,18.1758,108.4599,100.8859,169.7108,189.1464,2
158.4033,166.1517,166.3127,166.7948,166.192,126.5064,128.4531,77.9069,87.657,53.5697,104.4258,26.7679,19.8842,100.6619,100.6619,168.9377,188.3216,2
164.9213,164.7617,172.8116,165.3993,164.8016,125.1868,134.9379,76.7948,86.4721,52.8682,103.1873,26.288,22.804,101.2649,101.2649,176.6685,188.7181,2
164.7036,164.5434,172.4749,165.1831,164.5835,125.022,135.3778,82.4726,86.3678,52.8795,103.0101,26.2789,22.786,101.3453,101.3453,176.702,188.7547,2
156.9198,164.9319,164.7712,165.7732,164.8114,125.2707,127.1921,71.6292,86.622,47.8176,96.2395,26.3962,19.4629,101.1674,100.0481,177.0636,188.5792,2
156.7636,164.7731,164.6506,165.6284,164.7731,125.2648,127.0849,77.21,86.7713,49.9079,96.161,26.5708,19.5716,101.2626,93.8399,176.4981,188.6367,2
